time_s,trolley_x_m,support_down_m,payload_x_m,payload_down_m,swing_rad,natural_length_m,actual_length_m,extension_m,tension_N,energy_error_J
0.58,0.0322040760448982,0.0409087437220473,0.0542845817531877,2.04573129559416,0.0110132505009949,2,2.00494414217138,0.00494414217137962,49.4452498282706,-4.66310438179685e-10
0.59,0.0332307780734699,0.0409052469195099,0.0508624132745597,2.04577466045879,0.00879417908733239,2,2.00494694191772,0.00494694191771972,49.473825033795,-4.6377934478925e-10
0.6,0.0342698831861283,0.040902992274774,0.0474315443637521,2.04580958825219,0.00656463106009056,2,2.00494979685744,0.00494979685744257,49.5019715545595,-4.38030008098611e-10
0.61,0.035321203046936,0.0409021692896797,0.0439941772857225,2.04583550908877,0.00432578977515288,2,2.00495209855998,0.00495209855998358,49.523779275927,-4.37825511956369e-10
0.62,0.0363845467059336,0.0409028903596323,0.0405525265041867,2.04585198128586,0.00207884270629043,2,2.00495342321499,0.00495342321499193,49.5353762451254,-4.43356608370582e-10
0.63,0.0374597205210767,0.040905169779728,0.0371088168546464,2.04585876740123,-0.000175018346191988,2,2.00495362832879,0.00495362832879254,49.5357963166347,-4.60645986632979e-10
0.64,0.0385465282451675,0.0409089200435331,0.0336652810341451,2.04585585344672,-0.00243459688910044,2,2.00495287534076,0.00495287534075617,49.5270872154646,-4.67817985738694e-10
0.65,0.0396447711194028,0.0409139658318046,0.0302241570461219,2.045843409065,-0.00469869140606117,2,2.00495157555311,0.00495157555310977,49.5136628195971,-4.71348030051111e-10
0.66,0.0407542478235502,0.0409200718710707,0.0267876862048673,2.04582170133739,-0.00696609524210506,2,2.00495027586226,0.0049502758622606,49.5010904575553,-4.70239569505537e-10
0.67,0.0418747541936294,0.0409269777632949,0.0233581120606804,2.04579098591273,-0.00923559682252084,2,2.00494951487784,0.0049495148778429,49.4946348589753,-4.64788291187901e-10
0.68,0.0430060827088535,0.0409344315903476,0.0199376802433746,2.04575140397043,-0.0115059802387382,2,2.00494968613567,0.00494968613567259,49.497927967179,-4.56978940799324e-10
0.69,0.0441480218392926,0.0409422148655234,0.0165286388629338,2.04570291107669,-0.0137760261433907,2,2.00495094189087,0.00495094189087153,49.5120880173931,-4.45797565529205e-10
0.7,0.0453003554042748,0.0409501539464174,0.0131332388719474,2.04564525521403,-0.0160445128254349,2,2.00495315966043,0.00495315966043375,49.5354878751648,-4.36640154588552e-10
0.71,0.0464628620995444,0.0409581166435326,0.00975373376240011,2.04557800855905,-0.0183102173017293,2,2.00495597736376,0.00495597736375775,49.564204933473,-4.3277605110692e-10
0.72,0.0476353153057095,0.0409659965209102,0.00639237815130462,2.04550064423656,-0.020571916271027,2,2.00495888580231,0.00495888580230863,49.5930159260895,-4.20473059148385e-10
0.73,0.048817483205506,0.0409736903600137,0.00305142514995919,2.04541263857797,-0.0228283868251758,2,2.00496135354352,0.00496135354351512,49.6166712325046,-4.07967673532461e-10
0.74,0.0500091291398796,0.0409810757250205,-0.000266877199141271,2.04531357397314,-0.0250784068862022,2,2.0049629523627,0.00496295236270372,49.6311257349433,-4.10828079888681e-10
